,permit_number,s_name,s_address,city,z_code,p_fee,c_number,contractor,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,latitude,longitude,neighborhood
4051,PAA190505,RESIDENTIAL PROJECT,1005  LAMONT ST,PITTSBURGH,15212.0,450,78427,931,ASSUMED,903,f,2019-07-12,2019-07-13,8,t,f,2019-07-13,RENOVATION,40.4598637413654,-80.0218746417424,California-Kirkbride
4052,PAA190506,RESIDENTIAL PROJECT,1713  BRIGHTON RD,PITTSBURGH,15212.0,850,78423,931,ASSUMED,887,f,2019-07-12,2019-07-13,8,t,f,2019-07-13,RENOVATION,40.4587513751231,-80.0164032535149,California-Kirkbride
4053,PAA190507,RESIDENTIAL PROJECT,512 ALPINE AVE,PITTSBURGH,15212.0,850,78430,931,ASSUMED,1652,f,2019-07-12,2019-07-13,8,t,f,2019-07-13,RENOVATION,40.4579432372537,-80.0128726079479,Central Northside
4054,PAA190509,RESIDENTIAL PROJECT,625  CHAUTAUQUA ST,PITTSBURGH,15214.0,450,78618,931,ASSUMED,1678,f,2019-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4639701839993,-80.0173744647391,Perry South
4055,PAA190510,RESIDENTIAL PROJECT,637  CHAUTAUQUA ST,PITTSBURGH,15214.0,850,78612,931,ASSUMED,1654,f,2019-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4638369849971,-80.0177634447228,Perry South
4056,PAA190511,RESIDENTIAL PROJECT,842  BRIGHTRIDGE ST,PITTSBURGH,15214.0,450,78613,931,ASSUMED,1085,f,2019-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4619783762818,-80.0185574018235,Perry South
4057,PAA190599,RESIDENTIAL PROJECT,806  MIDDLE ST,PITTSBURGH,15212.0,850,69-3/434/124,915,ASSUMED,1500,f,2019-08-17,2019-08-19,8,t,f,2019-08-19,RENOVATION,40.4548409175332,-79.9993090172319,East Allegheny
4058,PAA190600,RESIDENTIAL PROJECT,810  MIDDLE ST,PITTSBURGH,15212.0,850,69-3/434/124,915,ASSUMED,1500,f,2019-08-17,2019-08-19,8,t,f,2019-08-19,RENOVATION,40.454926889298,-79.9993310932535,East Allegheny
4059,PAA190601,RESIDENTIAL PROJECT,812  MIDDLE ST,PITTSBURGH,15212.0,850,69-3/434/124,915,ASSUMED,1500,f,2019-08-17,2019-08-19,8,t,f,2019-08-19,RENOVATION,40.4549653856189,-79.9993408426085,East Allegheny
4060,PAA190512,RESIDENTIAL PROJECT,859  BRIGHTRIDGE ST,PITTSBURGH,15214.0,450,78614,931,ASSUMED,1189,f,2019-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4616155033759,-80.0186817587039,Perry South
4061,PAA190513,931,705  ARMANDALE ST,PITTSBURGH,15212.0,450,78616,931,ASSUMED,1028,f,2019-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4579106415502,-80.0150833887387,Central Northside
4062,PAA190514,RESIDENTIAL PROJECT,707  ARMANDALE ST,PITTSBURGH,15212.0,450,78617,931,ASSUMED,1030,f,2019-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4579003783049,-80.0151308572572,Central Northside
4063,PAA190515,RESIDENTIAL PROJECT,604  ARMANDALE ST,PITTSBURGH,15212.0,450,78615,931,ASSUMED,2074,f,2018-07-19,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4583494892934,-80.0141555668016,Central Northside
4064,PAA190523,RESIDENTIAL PROJECT,403 ALPINE AVE,PITTSBURGH,15212.0,450,78621,931,ASSUMED,1328,f,2019-07-23,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4579370368393,-80.0118565101291,Central Northside
4065,PAA190524,RESIDENTIAL PROJECT,1810  A ST,PITTSBURGH,15212.0,450,78620,931,ASSUMED,706,f,2019-07-23,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4596872039398,-80.019033089275,California-Kirkbride
4066,PAA190527,RESIDENTIAL PROJECT,701  ARMANDALE ST,PITTSBURGH,15212.0,850,78622,931,ASSUMED,996,f,2019-07-24,2109-08-31,8,t,f,2109-08-31,RENOVATION,40.4579265991863,-80.0149836262393,Central Northside
4067,PAA190528,RESIDENTIAL PROJECT,1528  BRIGHTON RD,PITTSBURGH,15212.0,450,78623,931,ASSUMED,1910,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4576430699845,-80.0156639472271,Central Northside
4068,PAA190529,RESIDENTIAL PROJECT,1704  BUENA VISTA ST,PITTSBURGH,15212.0,450,78624,931,ASSUMED,2241,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4588469066531,-80.014919635677,Central Northside
4069,PAA190530,RESIDENTIAL PROJECT,1730  BUENA VISTA ST,PITTSBURGH,15212.0,450,78625,931,ASSUMED,1956,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4595752471862,-80.0151651841116,Central Northside
4070,PAA190531,RESIDENTIAL PROJECT,904  CALIFORNIA AVE,PITTSBURGH,15212.0,850,78626,931,ASSUMED,2431,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4593794553835,-80.0193372890201,California-Kirkbride
4071,PAA190532,RESIDENTIAL PROJECT,1514  GARFIELD AVE,PITTSBURGH,15212.0,850,78627,931,ASSUMED,1361,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4579149321271,-80.0121861287295,Central Northside
4072,PAA190533,RESIDENTIAL PROJECT,506  JACKSONIA ST,PITTSBURGH,15212.0,450,78628,931,ASSUMED,2200,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.457467280004,-80.0125557534984,Central Northside
4073,PAA190534,RESIDENTIAL PROJECT,843  KIRKBRIDE ST,PITTSBURGH,15212.0,850,78630,931,ASSUMED,754,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4600161917343,-80.0185139129566,California-Kirkbride
4074,PAA190535,RESIDENTIAL PROJECT,1200  KUNKLE AVE,PITTSBURGH,15212.0,450,78631,931,ASSUMED,1848,f,2019-07-24,3019-08-31,8,t,f,3019-08-31,RENOVATION,40.4603721827731,-80.0243209118823,California-Kirkbride
4075,PAA190536,RESIDENTIAL PROJECT,1202  KUNKLE AVE,PITTSBURGH,15212.0,450,78632,931,ASSUMED,1260,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4603645515528,-80.0243598377193,California-Kirkbride
4076,PAA190537,RESIDENTIAL PROJECT,1012  MORRISON ST,PITTSBURGH,15212.0,450,78634,931,ASSUMED,1500,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4603549746029,-80.0223022075224,California-Kirkbride
4077,PAA190538,RESIDENTIAL PROJECT,1014  MORRISON ST,PITTSBURGH,15212.0,450,78635,931,ASSUMED,1218,f,2019-07-24,2019-08-31,8,t,f,2019-08-31,RENOVATION,40.4603499277072,-80.0223455365792,California-Kirkbride
4078,PAA190549,RESIDENTIAL PROJECT,1506  MONTEREY ST,PITTSBURGH,15212.0,450,78633,931,DUE TO RENOVATION ABATEMENT IS NECESSARY,948,f,2019-08-05,2020-08-05,8,t,f,2020-08-05,RENOVATION,40.4574755620236,-80.0134500461702,Central Northside
4079,PAA190550,RESIDENTIAL PROJECT,513  JACKSONIA ST,PITTSBURGH,15212.0,450,78629,913,DUE TO RENOVATION ABATEMENT IS NECESSARY,1052,f,2019-08-05,2020-08-05,8,t,f,2020-08-05,RENOVATION,40.4572418830717,-80.0125773914651,Central Northside
4080,PAA190597,RESIDENTIAL PROJECT,512 E OHIO ST,PITTSBURGH,15212.0,850,69-3/434/124,915,ASSUMED,1500,f,2019-08-17,2019-08-19,8,t,f,2019-08-19,RENOVATION,40.4535321426049,-80.0004041895501,East Allegheny
4081,PAA190598,RESIDENTIAL PROJECT,514 E OHIO ST,PITTSBURGH,15212.0,850,69-3/434/124,915,ASSUMED,1500,f,2019-08-17,2019-08-19,8,t,f,2019-08-19,RENOVATION,40.4537237403302,-80.0002030616909,East Allegheny
4086,PAA190609,SCAIFE HALL,3550 TERRACE ST,PITTSBURGH,15261.0,200,5473,908,REMOVE FLOOR TILE & MASTIC IN 2M FUTURE ELECTRICAL ROOM,150,t,2019-08-26,2019-09-15,2,t,f,2019-09-15,RENOVATION,40.4425805203367,-79.9617920984077,West Oakland
4087,PAA190608,PAA HOTEL,4215  5TH AVE,PITTSBURGH,15213.0,1550,008150,934,REMOVE BUILT-UP ROOFING AND FLASHING ON FLAT ROOF,6900,f,2019-09-03,2019-12-31,2,t,f,2019-12-31,RENOVATION,40.4449467946505,-79.9545910766386,North Oakland
4088,PAA190594,VACANT RETAIL STORE,909  LIBERTY AVE,PITTSBURGH,15222.0,1250,6810,938,"REMOVE 9X9 FLOOR TILE ON FIRST FLOOR, BOILER EXHAUST INSULATION IN BASEMENT BOILER ROOM AND ELEVATOR CAR/MOTOR BRAKE IN ELEVATOR SHAFT",2204,f,2019-08-26,2019-09-14,2,f,f,2019-09-14,RENOVATION,40.4432809657642,-79.9976920435283,Central Business District
4089,PAA190606,WEBSTER TOWER APARTMENTS,240  MELWOOD AVE,PITTSBURGH,15213.0,450,5470,908,REMOVE FLOOR TILE AND MASTIC IN APARTMENT B8,465,t,2019-09-04,2019-09-30,2,t,f,2019-09-30,RENOVATION,40.4513341834142,-79.9500920492763,North Oakland
4093,PAA194610,CHURCHILL CENTRE,301 GRANT ST,PITTSBURGH,15219.0,200,142,935,REMOVE TRANSITE PANELS LAYING ON THE GROUND OUTSIDE,285,f,2019-08-31,2019-09-30,2,t,f,2019-09-30,DEMOLITION,40.4380070791428,-79.9986101884119,Central Business District
4094,PAA194614,6210 & 6212 BUTLER STREET DUPLEX,6210  BUTLER ST,PITTSBURGH,15201.0,350,9159,926,ALL MATERIAL IS TO BE TREATED AS ACE,2000,f,2019-08-26,2019-09-10,2,t,f,2019-09-10,DEMOLITION,40.4882240661576,-79.9371906717476,Stanton Heights
4095,PAA190607,SCAIFE HALL,3550 TERRACE ST,PITTSBURGH,15261.0,1850,5468,908,"REMOVE TAR ON DUCT INSULATION, FLOOR TILE AND MASTIC, AIR HANDLER INSULATION & PIPE INSULATION ON 1ST, 2ND, 2M, 3RD, 4TH & 5TH FL, 2ND FL ELEVATOR DOOR, LAB COUNTER TOP ON 3RD & 4TH FL, ROOF FLASHING & CAULKING FROM EXT WINDOWS, DUCTS, & EXPANSION JOINT",28292,f,2019-09-03,2020-07-31,2,f,t,2019-12-31,DEMOLITION,40.4425805203367,-79.9617920984077,West Oakland
4096,DEM190224,VACCANT RESIDENCE,7009  FRANKSTOWN AVE,PITTSBURGH,15208.0,0,0,920,NO ACM IDENTIFIED,700,f,2019-07-10,2019-07-20,3,f,f,2019-07-20,DEMOLITION,40.458527866751,-79.9005538452874,Homewood North
4097,DEM190225,VACANT RESIDENCE,7  BRIGGS ST,PITTSBURGH,15234.0,0,0,920,NO ACM IDENTIFIED,800,f,2019-07-10,2019-01-20,3,f,f,2019-01-20,DEMOLITION,40.3849693181455,-79.9971716794245,Overbrook
4098,DEM190226,VACANT RESIDENCE,7013  FRANKSTOWN AVE,PITTSBURGH,15208.0,0,0,920,REMOVE BASEMENT STAIRWELL LINOLEUM,10,f,2019-07-10,2019-07-20,3,f,f,2019-07-20,DEMOLITION,40.45853438738,-79.9003951682214,Homewood North
4100,DEM190228,MCCONWAY & TORLEY,109 48TH ST,PITTSBURGH,15201.0,0,0,941,REMOVE EXTERIOR ROOFING MATERIAL FROM MAIN ROOF,72,f,2019-07-15,2019-07-15,2,f,f,2019-07-15,DEMOLITION,40.4789728715286,-79.9607942317182,Central Lawrenceville
4104,PAA194359,VACANT COMMERCIAL PROPERTY,522  LARIMER AVE,PITTSBURGH,15206.0,1250,7538,921,THE BUILDING IS WASTE.  ALL MATERIALS WILL BE DISPOSED OF AS NON-FRIABLE ACM WASTE,3000,f,2019-06-12,2020-06-11,2,t,f,2020-06-11,DEMOLITION,40.465564866239,-79.9137559497367,Larimer
4105,PAA190611,SETON LASALLE HIGH SCHOOL - 1000 MCNEILLY ROAD,,PITTSBURGH,15226.0,450,19671,902,REMOVE FLOOR TILE IN SECOND FLOOR FACULTY LOUNGE,450,t,2019-09-13,2019-09-23,2,t,f,2019-09-23,RENOVATION,40.3952400283151,-80.0297059690763,Brookline
4109,DEM190233,BENKOVITZ WAREHOUSE - 2300 SMALLMAN STREET,,PITTSBURGH,15222.0,0,0,0,COMPLETE DEMOLITION OF BUILDING,29000,f,2019-08-05,2019-10-05,2,f,f,2019-10-05,DEMOLITION,40.4411838658094,-80.0098168150497,Central Business District
4116,DEM190244,VACANT RESIDENCE,214  BLOOMER WAY,PITTSBURGH,15219.0,0,0,0,NO ACM IDENTIFIED,2000,f,2019-08-14,2020-08-13,2,f,f,2020-08-13,DEMOLITION,40.4490374511304,-79.9755424425845,Middle Hill
4118,UND190131,WYNDHAM GRAND DOWNTOWN PITTSBURGH,600  COMMONWEALTH PL,PITTSBURGH,15222.0,0,0,903,REMOVE PIPE INSULATION IN BASEMENT MECHANICAL ROOM,60,t,2019-07-05,2019-07-08,2,f,f,2019-07-08,RENOVATION,40.4417408925392,-80.0064088164826,Central Business District
4119,UND190133,VACANT COMMERCIAL PROPERTY,2846  BLVD OF THE ALLIES,PITTSBURGH,15213.0,0,0,926,"REMOVE EXTERIOR WALL PANEL CAULKING, 2ND FLOOR WINDOW CAULKING & METAL PANEL INSERTS ON BOILER COVERING",36,f,2019-07-15,2019-07-20,2,f,f,2019-07-20,RENOVATION,40.4354454443075,-79.9636619014656,South Oakland
4121,UND190137,MAUL BUILDING,1700 E CARSON ST,PITTSBURGH,15203.0,0,0,902,REMOVE TRANSITE PIPE FROM BASEMENT UP THROUGH ROOF,125,t,2019-07-18,2019-09-27,2,f,f,2019-09-27,RENOVATION,40.4285931755254,-79.9818723137217,South Side Flats
4123,UND190139,PARKVIEW APARTMENTS - BUILDING #4,10 ALLEGHENY CENTER MALL,PITTSBURGH,15212.0,0,0,941,REMOVE FLOOR TILE AND MASTIC IN APARTMENT 911,50,t,2019-09-11,2019-09-11,2,f,f,2019-09-11,RENOVATION,40.4519174333266,-80.0070278325912,Allegheny Center
4124,UND190140,CARNEGIE MUSEUM OF NATURAL HISTORY,4400  FORBES AVE,PITTSBURGH,15213.0,0,0,903,REMOVE SCHENLEY ENTRANCE VESTIBULE PIPE/FITTING INSULATION,9,t,2019-07-18,2019-07-19,2,f,f,2019-07-19,RENOVATION,40.4437064529995,-79.9491020730779,North Oakland
4125,PAA190628,THE HIGHLINE - 333 EAST CARSON STREET,,PITTSBURGH,15219.0,200,19709,902,"REMOVE EXTERIOR PIPE INSULATION & PIKE INSULATION IN BAYS 41-L1, 35-L2 & 45-L2",100,t,2019-08-30,2019-10-04,2,t,f,2019-10-04,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
4126,PAA190629,PRESBYTERIAN HOSPITAL,200 LOTHROP ST,PITTSBURGH,15213.0,200,1019,940,"REMOVE FLOOR TILE & MASTIC FROM 10 FLOOR, ROOM F-1052",135,t,2019-09-11,2019-09-28,2,t,f,2019-09-28,RENOVATION,40.4422470230786,-79.9609286975283,West Oakland
4128,UND190144,SAINT PHILIP PARISH ADMINISTRATION BUILDING,114 BERRY ST,PITTSBURGH,15205.0,0,0,902,REMOVE FLOOR TILE IN THE 1ST FLOOR MEN'S ROOM,130,t,2019-07-30,2019-10-04,2,f,f,2019-10-04,RENOVATION,40.4491840673986,-80.0687039388037,Windgap
4129,UND190145,SAINT BENEDICT THE MOOR SCHOOL,631  WATT ST,PITTSBURGH,15219.0,0,0,902,"REMOVE PLASTER IN 2ND FLOOR HALLWAY, CLASSROOMS 201, 203, 204, 209, 212, 104 AND TOP COLUMN BY BEAM BY CAFETERIA ENTRANCE",85,t,2019-07-30,2019-10-04,2,f,f,2019-10-04,RENOVATION,40.4494765743675,-79.9712146576648,Middle Hill
4130,UND190146,CONGREGATION SHAARE TORAH,2319 MURRAY AVE,PITTSBURGH,15217.0,0,0,921,REMOVE PASTER IN FIRST FLOOR LIBRARY AND SECOND FLOOR CLASSROOM,150,f,2019-07-31,2019-07-30,2,f,f,2019-07-30,RENOVATION,40.4311998963377,-79.9230097455765,Squirrel Hill South
4131,UND190147,RESIDENCE,1015  UVILLA ST,PITTSBURGH,15220.0,0,0,902,REMOVE DUCT WRAP FROM ENTRANCE AND DINING ROOM,70,t,2019-07-31,2019-10-04,2,f,f,2019-10-04,RENOVATION,40.4458341924763,-80.0388734283103,Elliott
4137,UND190153,ELLSWORTH TOWERS ASSOCIATES - 1823 PENN AVENUE,,PITTSBURGH,15232.0,0,0,908,REMOVE FLOOR TILE FROM PERIMETER OF ROOM E2,50,t,2019-08-05,2019-08-07,2,f,f,2019-08-07,RENOVATION,40.4551264334198,-79.9424815327283,Shadyside
4138,UND190154,VACANT RESIDENCE,1526  BRIGHTON PL,PITTSBURGH,15212.0,0,0,931,REMOVE 2ND FLOOR BATHROOM SHEET FLOORING,50,f,,,2,f,f,,RENOVATION,40.4576024114457,-80.0156370595269,Central Northside
4141,UND190157,PPS - PERRY HIGH SCHOOL,3875 PERRYSVILLE AVE,PITTSBURGH,15214.0,0,0,908,REMOVE CEILING/WALL PLASTER FROM 1925 BUILDING ADDITION,55,t,2019-08-05,2019-08-30,2,f,f,2019-08-30,RENOVATION,40.4891681394722,-80.0190364118318,Perry North
4142,UND190158,PPS - MILLER ELEMENTARY SCHOOL,2055 BEDFORD AVE,PITTSBURGH,15219.0,0,0,908,REMOVE CEILING/WALL PASTER THROUGHOUT THE SCHOOL,48,t,2019-08-05,2019-08-30,2,f,f,2019-08-30,RENOVATION,40.4473319769906,-79.981353343938,Bedford Dwellings
4146,PAA194641,VACANT RESIDENCE,1136  VOSKAMP ST,PITTSBURGH,15212.0,350,9203,926,ALL MATERIAL IS TO BE TREATED AS ACM,1500,f,2019-09-06,2019-09-28,2,t,f,2019-09-28,DEMOLITION,40.4593380582976,-79.992517490959,Spring Garden
4158,UND190064,RESIDENCE,3730  LIBERTY AVE,PITTSBURGH,15201.0,0,0,922,REMOVE BASEMENT PAPER DUCT WRAP,60,t,2019-09-04,2019-09-04,8,f,f,2019-09-04,RENOVATION,40.4620301248291,-79.9610434508953,Lower Lawrenceville
4160,UND190190,HUNTINGTON BANK OFFICE 4TH FLOOR GRANT BUILDING,310  GRANT ST,PITTSBURGH,15219.0,0,0,905,REMOVE PIPE INSULATION IN 4TH FLOOR WOMEN'S ROOM CEILING,30,t,2019-09-10,2019-12-31,8,f,f,2019-12-31,RENOVATION,40.4376598512588,-79.9975389376103,Central Business District
4165,DEM190252,VACANT COMMERCIAL - 3216 FIFTH AVENUE,,PITTSBURGH,15219.0,0,0,956,TOTAL DEMOLITION,0,f,2019-09-23,,2,f,f,,DEMOLITION,40.4430363968235,-80.0248548904607,South Shore
4166,DEM190253,HARMAR WATER STORAGE TANK - 109 WISE HILL ROAD,,PITTSBURGH,15238.0,0,0,914,REMOVE CAULKING FROM BOTTOM EXTERIOR OF TANK,6,f,2019-09-20,2019-10-11,2,f,f,2019-10-11,DEMOLITION,40.487573676606,-79.8949970990389,Lincoln-Lemington-Belmar
4174,PAA190615,6533 MEADOW STREET,,PITTSBURGH,15222.0,1850,131,931,"REMOVE FLOOR TILE & MASTIC & DUST & DEBRIS THOROUGHOUT BUILDING, EXTERIOR WINDOW CAULKING & 3RD FLOOR CEMENTITOUS MATERIAL",10200,f,2019-09-13,2020-09-06,2,t,f,2019-09-06,RENOVATION,40.4411838658094,-80.0098168150497,Central Business District
4182,UND190196,CIVIC BUILDING,200 ROSS ST,PITTSBURGH,15219.0,0,0,940,REMOVE ELEVATOR SHAFT PIPE INSULATION,10,t,2019-09-06,2019-09-06,2,f,f,2019-09-06,RENOVATION,40.4367440917093,-79.9967755020354,Central Business District
4190,UND190161,GULF TOWER,707  GRANT ST,PITTSBURGH,15219.0,0,0,902,REMOVE PIPE INSULATION/FITTINGS FROM 3RD FLOOR NEAR WILLIAM PENN SIDE & ROOM B-39 IN BASEMENT,51,t,2019-08-08,2019-10-25,2,f,f,2019-10-25,RENOVATION,40.4425865935344,-79.9952311155013,Central Business District
4191,UND190163,RESIDENCE,1121  MORRISON ST,PITTSBURGH,15212.0,0,0,931,REMOVE EXTERIOR FRONT WINDOW CAULKING,120,f,2019-08-23,2020-08-23,2,f,f,2020-08-23,RENOVATION,40.4598346513318,-80.0236640371131,California-Kirkbride
4192,UND190164,RESIDENCE,1002  KIRKBRIDE ST,PITTSBURGH,15212.0,0,0,931,REMOVE FRONT EXTERIOR WINDOW & DOOR FRAME CAULKING,130,f,2019-08-23,2020-08-23,2,f,f,2020-08-23,RENOVATION,40.4596867471842,-80.0217536741235,California-Kirkbride
4193,UND190165,RESIDENCE,5563  BEACON ST,PITTSBURGH,15217.0,0,0,902,REMOVE TRANSITE DORMERS,176,t,2019-08-16,2019-10-04,2,f,f,2019-10-04,RENOVATION,40.4342986307834,-79.9281254715731,Squirrel Hill South
4204,PAA190642,UOP PSOVAR HALL,230 S BOUQUET ST,PITTSBURGH,15213.0,200,4550,905,REMOVE FLOOR TILE AND MASTIC IN 13 ENTRANCES ON THE FIFTH FLOOR,279,t,2019-09-16,2020-06-16,2,t,f,2020-06-16,RENOVATION,40.4412696613065,-79.9544987907977,Central Oakland
4205,PAA190658,RIVERVIEW TOWER I,52  GARETTA ST,PITTSBURGH,15217.0,200,20873,931,REMOVE FIREPROOFING IN KITCHEN,32,f,2019-09-18,2020-05-30,2,t,f,2020-05-30,RENOVATION,40.4136729732467,-79.921665334112,Squirrel Hill South
4206,PAA190657,THE HIGHLINE - 333 EAST CARSON STREET,,PITTSBURGH,15219.0,200,19769,902,REMOVE PIPE INSULATION FROM PIPE VAULT IN REAR PARKING LOT,60,t,2019-09-17,2019-10-04,2,t,f,2019-10-04,RENOVATION,40.4430363968235,-80.0248548904607,South Shore
4207,PAA190651,OFFICE BUILDING (SUITE 1202),411  7TH AVE,PITTSBURGH,15219.0,450,1021,940,REMOVE FLOOR TILE & MASTIC FROM 12TH FLOOR - SUITE,495,t,2019-09-19,2019-09-30,2,t,f,2019-09-30,RENOVATION,40.4429013742763,-79.9962852848508,Central Business District
4208,DEM190259,VACANT RESIDENCE,5323  ROSETTA ST,PITTSBURGH,15224.0,0,0,951,STRUCTUR TO BE RAZED BY MEANS OF HAND WORK AND EXCAVATOR,0,f,2019-09-25,2019-11-18,3,f,f,2019-11-18,DEMOLITION,40.4674146676743,-79.9369395950333,Garfield
4210,UND190200,ALLEGHENY CENTER ALLIANCE CHURCH,250 E OHIO ST,PITTSBURGH,15212.0,0,0,902,"REMOVE TANK, PIPE & FITTING INSULATION IN BOILER ROOM",82,t,2019-09-26,2019-11-29,2,f,f,2019-11-29,RENOVATION,40.4532962372592,-80.0033920867189,Allegheny Center
4213,PAA194640,VACANT RESIDENCE,2166  WYLIE AVE,PITTSBURGH,15219.0,350,7694,921,UNSAFE STRUCTURE ENTIRE BUILDING TO BE TREATED AS ACM,1280,f,2019-09-20,2019-10-31,2,t,f,2019-10-31,DEMOLITION,40.4456775869015,-79.9770687039821,Middle Hill
4215,UND190203,THE CHILDREN'S INSTITUTE,1405  SHADY AVE,PITTSBURGH,15217.0,0,0,902,REMOVE ROOF FLASHING,100,t,2019-10-01,2019-12-31,2,f,f,2019-12-31,RENOVATION,40.4431061509074,-79.9195134761651,Squirrel Hill North
4217,PAA190661,UPMC MERCY HOSPITAL (SECONDARY PERMIT),1400 LOCUST ST,PITTSBURGH,15219.0,200,5490,908,REMOVE BUILDT-UP ASPHALT ROOFING ON MCCAULEY RADIOLOGY ROOF,1525,t,2019-09-20,2019-10-31,2,t,f,2019-10-31,RENOVATION,40.4360439740714,-79.9854587006851,Bluff
4218,PAA190653,OLD SPECIALTY LUGGAGE BUILDING,915  LIBERTY AVE,PITTSBURGH,15222.0,200,014062,912,REMOVE PIPE INSULATION IN BASEMENT,180,f,2019-09-23,2019-10-31,2,t,f,2019-10-31,RENOVATION,40.4433049318725,-79.9976033488035,Central Business District
4219,PAA190655,TRACE BREWING COMPANY,4314  MAIN ST,PITTSBURGH,15224.0,450,6834,938,REMOVE 9X9 GREEN  AND 12X12 REDDISH-BROWN FLOOR FROM THE RAISED ENTRANCE PLATFORM,700,f,2019-09-23,2019-11-23,2,f,f,2019-11-23,RENOVATION,40.4640580521163,-79.9533723029717,Bloomfield
4220,UND190205,PLANNED PARENTHOOD OF WESTERN PA,933  LIBERTY AVE,PITTSBURGH,15222.0,0,0,905,REMOVE FLOOR TILE IN FIRST FLOOR MEN'S ROOM,60,t,2019-10-04,2019-12-31,2,f,f,2019-12-31,RENOVATION,40.4435076093516,-79.9968531998161,Central Business District
4224,PAA194664,VACANT RESIDENCE,849  CRUCIBLE ST,PITTSBURGH,15220.0,350,9013,951,"REMOVE 9X9 GREEN & WHITE DINING ROOM FLOOR TILE & 9X9 RED FLOOR TILE IN BEDROOM #3, 9X9 GRAY FLOOR TILE IN BEDROOM #1, & BLUE & BEIGE FLOOR TILE IN BEDROOM #2",7580,f,2019-09-25,2019-11-18,2,t,f,2019-11-18,DEMOLITION,40.4427570724762,-80.041272969706,Elliott
4228,UND190169,MAXON TOWERS,6315  FORBES AVE,PITTSBURGH,15217.0,0,0,902,"REMOVE FITTINGS, T'S & VALVES IN BASEMENT HALL & MAINENANCE ROOM",42,t,2019-08-20,2019-09-13,2,f,f,2019-09-13,RENOVATION,40.4383267497636,-79.9182856380693,Squirrel Hill North
4230,UND190171,1009/1011 MORRISON STREET,1009  MORRISON ST,PITTSBURGH,15212.0,0,0,931,"REMOVE ROOF CAULKING ALONE 2 CHIMNEYS, REAR FAÇADE STONE & REAR HISTORIC DOWNSPOUT",25,f,2019-08-23,2020-08-23,2,f,f,2020-08-23,RENOVATION,40.4602034689029,-80.0221036145246,California-Kirkbride
4231,UND190172,US COURTHOUSE,700 GRANT ST,PITTSBURGH,15219.0,0,0,901,REMOVE PIPE INSULATION IN OLD POST OFFICE,32,t,2019-08-23,2019-09-23,2,f,f,2019-09-23,RENOVATION,40.4422741604836,-79.9945318961147,Central Business District
4232,UND190173,RESIDENCE,1812  A ST,PITTSBURGH,15212.0,0,0,0,SELECTIVE INTERIOR DEMOLITION,720,f,2019-08-09,2019-08-09,8,f,f,2019-08-09,RENOVATION,40.4597473428571,-80.0190049179034,California-Kirkbride
4233,UND190174,RESIDENCE,2529 N CHARLES ST,PITTSBURGH,15214.0,0,0,0,SELECTIVE INTERIOR DEMOLITION,1025,f,2019-08-09,2019-08-09,8,f,f,2019-08-09,RENOVATION,40.4673103377334,-80.0179067076211,Perry South
4234,UND190175,RESIDENCE - 846 BRIGHTRIDGE STREET,,PITTSBURGH,15214.0,0,0,0,SELECTIVE INTERIOR DEMOLITION,1080,f,2019-08-09,2019-08-09,8,f,f,2019-08-09,RENOVATION,40.4925711637319,-80.0221214110334,Perry North
4235,UND190177,RESIDENCE,849  BRIGHTRIDGE ST,PITTSBURGH,15214.0,0,0,0,SELECTIVE INTERIOR DEMOLITION,1194,f,2019-08-15,2019-08-15,2,f,f,2019-08-15,RENOVATION,40.4617528360386,-80.0185188901816,Perry South
4236,UND190178,RESIDENCE,854  BRIGHTRIDGE ST,PITTSBURGH,15214.0,0,0,0,SELECTIVE INTERIOR DEMOLITION,1080,f,2019-08-15,2019-08-15,2,f,f,2019-08-15,RENOVATION,40.4618258950955,-80.018757048102,Perry South
